ano_str,unidade,valor,indicador,etapa,ano_t,ano_t1
2014/2015,Centro-Oeste,3.5,evasao,EF_6,2014,2015
2014/2015,Rondônia,4.4,evasao,EF_6,2014,2015
2014/2015,Acre,4.7,evasao,EF_6,2014,2015
2014/2015,Amazonas,4.9,evasao,EF_6,2014,2015
2014/2015,Roraima,3.0,evasao,EF_6,2014,2015
2014/2015,Pará,6.0,evasao,EF_6,2014,2015
2014/2015,Amapá,4.6,evasao,EF_6,2014,2015
2014/2015,Tocantins,3.8,evasao,EF_6,2014,2015
2014/2015,Maranhão,5.2,evasao,EF_6,2014,2015
2014/2015,Piauí,5.3,evasao,EF_6,2014,2015
2014/2015,Ceará,4.2,evasao,EF_6,2014,2015
2014/2015,Rio Grande do Norte,4.8,evasao,EF_6,2014,2015
2014/2015,Paraíba,6.3,evasao,EF_6,2014,2015
2014/2015,Pernambuco,5.5,evasao,EF_6,2014,2015
2014/2015,Alagoas,7.4,evasao,EF_6,2014,2015
2014/2015,Sergipe,6.9,evasao,EF_6,2014,2015
2014/2015,Bahia,6.2,evasao,EF_6,2014,2015
2014/2015,Minas Gerais,2.8,evasao,EF_6,2014,2015
2014/2015,Espírito Santo,4.8,evasao,EF_6,2014,2015
2014/2015,Rio de Janeiro,4.5,evasao,EF_6,2014,2015
2014/2015,São Paulo,2.0,evasao,EF_6,2014,2015
2014/2015,Paraná,2.7,evasao,EF_6,2014,2015
2014/2015,Santa Catarina,2.3,evasao,EF_6,2014,2015
2014/2015,Rio Grande do Sul,2.8,evasao,EF_6,2014,2015
2014/2015,Mato Grosso do Sul,5.8,evasao,EF_6,2014,2015
2014/2015,Mato Grosso,1.6,evasao,EF_6,2014,2015
2014/2015,Goiás,3.6,evasao,EF_6,2014,2015
2014/2015,Distrito Federal,3.2,evasao,EF_6,2014,2015
2014/2015,Brasil,4.3,evasao,EF_7,2014,2015
2014/2015,Norte,5.4,evasao,EF_7,2014,2015
2014/2015,Nordeste,5.5,evasao,EF_7,2014,2015
2014/2015,Sudeste,3.3,evasao,EF_7,2014,2015
2014/2015,Sul,3.3,evasao,EF_7,2014,2015
2014/2015,Centro-Oeste,4.0,evasao,EF_7,2014,2015
2014/2015,Rondônia,4.5,evasao,EF_7,2014,2015
2014/2015,Acre,5.5,evasao,EF_7,2014,2015
2014/2015,Amazonas,4.7,evasao,EF_7,2014,2015
2014/2015,Roraima,4.2,evasao,EF_7,2014,2015
2014/2015,Pará,6.2,evasao,EF_7,2014,2015
2014/2015,Amapá,4.0,evasao,EF_7,2014,2015
2014/2015,Tocantins,4.9,evasao,EF_7,2014,2015
2014/2015,Maranhão,5.6,evasao,EF_7,2014,2015
2014/2015,Piauí,5.4,evasao,EF_7,2014,2015
2014/2015,Ceará,4.4,evasao,EF_7,2014,2015
2014/2015,Rio Grande do Norte,4.6,evasao,EF_7,2014,2015
2014/2015,Paraíba,6.1,evasao,EF_7,2014,2015
2014/2015,Pernambuco,5.5,evasao,EF_7,2014,2015
2014/2015,Alagoas,7.5,evasao,EF_7,2014,2015
2014/2015,Sergipe,6.0,evasao,EF_7,2014,2015
2014/2015,Bahia,5.7,evasao,EF_7,2014,2015
2014/2015,Minas Gerais,3.3,evasao,EF_7,2014,2015
2014/2015,Espírito Santo,4.9,evasao,EF_7,2014,2015
2014/2015,Rio de Janeiro,5.1,evasao,EF_7,2014,2015
2014/2015,São Paulo,2.5,evasao,EF_7,2014,2015
2014/2015,Paraná,3.7,evasao,EF_7,2014,2015
2014/2015,Santa Catarina,2.6,evasao,EF_7,2014,2015
2014/2015,Rio Grande do Sul,3.4,evasao,EF_7,2014,2015
2014/2015,Mato Grosso do Sul,6.0,evasao,EF_7,2014,2015
2014/2015,Mato Grosso,1.7,evasao,EF_7,2014,2015
2014/2015,Goiás,4.8,evasao,EF_7,2014,2015
2014/2015,Distrito Federal,2.8,evasao,EF_7,2014,2015
2014/2015,Brasil,4.5,evasao,EF_8,2014,2015
2014/2015,Norte,5.2,evasao,EF_8,2014,2015
2014/2015,Nordeste,5.5,evasao,EF_8,2014,2015
2014/2015,Sudeste,3.8,evasao,EF_8,2014,2015
2014/2015,Sul,4.1,evasao,EF_8,2014,2015
2014/2015,Centro-Oeste,5.0,evasao,EF_8,2014,2015
2014/2015,Rondônia,5.0,evasao,EF_8,2014,2015
2014/2015,Acre,4.4,evasao,EF_8,2014,2015
2014/2015,Amazonas,5.0,evasao,EF_8,2014,2015
2014/2015,Roraima,5.5,evasao,EF_8,2014,2015
2014/2015,Pará,5.5,evasao,EF_8,2014,2015
2014/2015,Amapá,3.7,evasao,EF_8,2014,2015
2014/2015,Tocantins,5.3,evasao,EF_8,2014,2015
2014/2015,Maranhão,5.9,evasao,EF_8,2014,2015
2014/2015,Piauí,4.9,evasao,EF_8,2014,2015
2014/2015,Ceará,5.1,evasao,EF_8,2014,2015
2014/2015,Rio Grande do Norte,4.4,evasao,EF_8,2014,2015
2014/2015,Paraíba,5.8,evasao,EF_8,2014,2015
2014/2015,Pernambuco,5.2,evasao,EF_8,2014,2015
2014/2015,Alagoas,7.8,evasao,EF_8,2014,2015
2014/2015,Sergipe,6.0,evasao,EF_8,2014,2015
2014/2015,Bahia,5.5,evasao,EF_8,2014,2015
2014/2015,Minas Gerais,3.9,evasao,EF_8,2014,2015
2014/2015,Espírito Santo,4.6,evasao,EF_8,2014,2015
2014/2015,Rio de Janeiro,4.6,evasao,EF_8,2014,2015
2014/2015,São Paulo,3.4,evasao,EF_8,2014,2015
2014/2015,Paraná,4.8,evasao,EF_8,2014,2015
2014/2015,Santa Catarina,2.5,evasao,EF_8,2014,2015
2014/2015,Rio Grande do Sul,4.3,evasao,EF_8,2014,2015
2014/2015,Mato Grosso do Sul,7.3,evasao,EF_8,2014,2015
2014/2015,Mato Grosso,3.1,evasao,EF_8,2014,2015
2014/2015,Goiás,5.8,evasao,EF_8,2014,2015
2014/2015,Distrito Federal,3.0,evasao,EF_8,2014,2015
2014/2015,Brasil,7.1,evasao,EF_9,2014,2015
2014/2015,Norte,8.8,evasao,EF_9,2014,2015
2014/2015,Nordeste,8.6,evasao,EF_9,2014,2015
2014/2015,Sudeste,6.0,evasao,EF_9,2014,2015
2014/2015,Sul,5.9,evasao,EF_9,2014,2015
2014/2015,Centro-Oeste,7.7,evasao,EF_9,2014,2015
2014/2015,Rondônia,7.5,evasao,EF_9,2014,2015
2014/2015,Acre,8.4,evasao,EF_9,2014,2015
2014/2015,Amazonas,9.8,evasao,EF_9,2014,2015
2014/2015,Roraima,7.9,evasao,EF_9,2014,2015
2014/2015,Pará,9.5,evasao,EF_9,2014,2015
2014/2015,Amapá,5.3,evasao,EF_9,2014,2015
2014/2015,Tocantins,6.7,evasao,EF_9,2014,2015
2014/2015,Maranhão,10.9,evasao,EF_9,2014,2015
2014/2015,Piauí,7.8,evasao,EF_9,2014,2015
2014/2015,Ceará,7.3,evasao,EF_9,2014,2015
2014/2015,Rio Grande do Norte,6.2,evasao,EF_9,2014,2015
2014/2015,Paraíba,8.3,evasao,EF_9,2014,2015
2014/2015,Pernambuco,9.7,evasao,EF_9,2014,2015
2014/2015,Alagoas,10.4,evasao,EF_9,2014,2015
2014/2015,Sergipe,7.7,evasao,EF_9,2014,2015
2014/2015,Bahia,7.8,evasao,EF_9,2014,2015
2014/2015,Minas Gerais,5.0,evasao,EF_9,2014,2015
2014/2015,Espírito Santo,6.0,evasao,EF_9,2014,2015
2014/2015,Rio de Janeiro,7.5,evasao,EF_9,2014,2015
2014/2015,São Paulo,6.0,evasao,EF_9,2014,2015
2014/2015,Paraná,5.6,evasao,EF_9,2014,2015
2014/2015,Santa Catarina,7.4,evasao,EF_9,2014,2015
2014/2015,Rio Grande do Sul,5.8,evasao,EF_9,2014,2015
2014/2015,Mato Grosso do Sul,11.6,evasao,EF_9,2014,2015
2014/2015,Mato Grosso,7.1,evasao,EF_9,2014,2015
2014/2015,Goiás,8.1,evasao,EF_9,2014,2015
2014/2015,Distrito Federal,4.5,evasao,EF_9,2014,2015
2014/2015,Brasil,11.1,evasao,Total_EM,2014,2015
2014/2015,Norte,12.8,evasao,Total_EM,2014,2015
2014/2015,Nordeste,11.9,evasao,Total_EM,2014,2015
2014/2015,Sudeste,10.3,evasao,Total_EM,2014,2015
2014/2015,Sul,10.2,evasao,Total_EM,2014,2015
2014/2015,Centro-Oeste,11.4,evasao,Total_EM,2014,2015
2014/2015,Rondônia,9.7,evasao,Total_EM,2014,2015
2014/2015,Acre,10.6,evasao,Total_EM,2014,2015
2014/2015,Amazonas,10.8,evasao,Total_EM,2014,2015
2014/2015,Roraima,9.1,evasao,Total_EM,2014,2015
2014/2015,Pará,15.6,evasao,Total_EM,2014,2015
2014/2015,Amapá,11.5,evasao,Total_EM,2014,2015
2014/2015,Tocantins,9.9,evasao,Total_EM,2014,2015
2014/2015,Maranhão,12.9,evasao,Total_EM,2014,2015
2014/2015,Piauí,12.6,evasao,Total_EM,2014,2015
2014/2015,Ceará,11.1,evasao,Total_EM,2014,2015
2014/2015,Rio Grande do Norte,12.5,evasao,Total_EM,2014,2015
2014/2015,Paraíba,11.6,evasao,Total_EM,2014,2015
2014/2015,Pernambuco,10.4,evasao,Total_EM,2014,2015
2014/2015,Alagoas,13.4,evasao,Total_EM,2014,2015
2014/2015,Sergipe,12.4,evasao,Total_EM,2014,2015
2014/2015,Bahia,12.4,evasao,Total_EM,2014,2015
2014/2015,Minas Gerais,10.2,evasao,Total_EM,2014,2015
2014/2015,Espírito Santo,11.3,evasao,Total_EM,2014,2015
2014/2015,Rio de Janeiro,11.7,evasao,Total_EM,2014,2015
2014/2015,São Paulo,9.8,evasao,Total_EM,2014,2015
2014/2015,Paraná,9.0,evasao,Total_EM,2014,2015
2014/2015,Santa Catarina,10.2,evasao,Total_EM,2014,2015
2014/2015,Rio Grande do Sul,11.7,evasao,Total_EM,2014,2015
2014/2015,Mato Grosso do Sul,12.3,evasao,Total_EM,2014,2015
2014/2015,Mato Grosso,13.7,evasao,Total_EM,2014,2015
2014/2015,Goiás,10.5,evasao,Total_EM,2014,2015
2014/2015,Distrito Federal,9.7,evasao,Total_EM,2014,2015
2014/2015,Brasil,12.7,evasao,EM_1,2014,2015
2014/2015,Norte,13.6,evasao,EM_1,2014,2015
2014/2015,Nordeste,13.7,evasao,EM_1,2014,2015
2014/2015,Sudeste,11.7,evasao,EM_1,2014,2015
2014/2015,Sul,12.3,evasao,EM_1,2014,2015
2014/2015,Centro-Oeste,13.5,evasao,EM_1,2014,2015
2014/2015,Rondônia,11.2,evasao,EM_1,2014,2015
2014/2015,Acre,11.9,evasao,EM_1,2014,2015
2014/2015,Amazonas,12.0,evasao,EM_1,2014,2015
2014/2015,Roraima,10.7,evasao,EM_1,2014,2015
2014/2015,Pará,15.7,evasao,EM_1,2014,2015
2014/2015,Amapá,11.7,evasao,EM_1,2014,2015
2014/2015,Tocantins,12.1,evasao,EM_1,2014,2015
2014/2015,Maranhão,14.1,evasao,EM_1,2014,2015
2014/2015,Piauí,14.2,evasao,EM_1,2014,2015
2014/2015,Ceará,13.4,evasao,EM_1,2014,2015
2014/2015,Rio Grande do Norte,13.8,evasao,EM_1,2014,2015
2014/2015,Paraíba,13.2,evasao,EM_1,2014,2015
2014/2015,Pernambuco,13.1,evasao,EM_1,2014,2015
2014/2015,Alagoas,15.0,evasao,EM_1,2014,2015
2014/2015,Sergipe,13.9,evasao,EM_1,2014,2015
2014/2015,Bahia,13.7,evasao,EM_1,2014,2015
2014/2015,Minas Gerais,10.9,evasao,EM_1,2014,2015
2014/2015,Espírito Santo,14.3,evasao,EM_1,2014,2015
2014/2015,Rio de Janeiro,14.3,evasao,EM_1,2014,2015
2014/2015,São Paulo,11.0,evasao,EM_1,2014,2015
2014/2015,Paraná,10.1,evasao,EM_1,2014,2015
2014/2015,Santa Catarina,12.7,evasao,EM_1,2014,2015
2014/2015,Rio Grande do Sul,14.5,evasao,EM_1,2014,2015
2014/2015,Mato Grosso do Sul,14.6,evasao,EM_1,2014,2015
2014/2015,Mato Grosso,16.1,evasao,EM_1,2014,2015
2014/2015,Goiás,12.8,evasao,EM_1,2014,2015
2014/2015,Distrito Federal,10.3,evasao,EM_1,2014,2015
2014/2015,Brasil,12.6,evasao,EM_2,2014,2015
2014/2015,Norte,13.7,evasao,EM_2,2014,2015
2014/2015,Nordeste,13.4,evasao,EM_2,2014,2015
2014/2015,Sudeste,12.5,evasao,EM_2,2014,2015
2014/2015,Sul,10.8,evasao,EM_2,2014,2015
2014/2015,Centro-Oeste,11.9,evasao,EM_2,2014,2015
2014/2015,Rondônia,10.3,evasao,EM_2,2014,2015
2014/2015,Acre,10.8,evasao,EM_2,2014,2015
2014/2015,Amazonas,11.9,evasao,EM_2,2014,2015
2014/2015,Roraima,9.5,evasao,EM_2,2014,2015
2014/2015,Pará,16.8,evasao,EM_2,2014,2015
2014/2015,Amapá,10.5,evasao,EM_2,2014,2015
2014/2015,Tocantins,10.7,evasao,EM_2,2014,2015
2014/2015,Maranhão,14.8,evasao,EM_2,2014,2015
2014/2015,Piauí,14.6,evasao,EM_2,2014,2015
2014/2015,Ceará,12.8,evasao,EM_2,2014,2015
2014/2015,Rio Grande do Norte,12.8,evasao,EM_2,2014,2015
2014/2015,Paraíba,13.7,evasao,EM_2,2014,2015
2014/2015,Pernambuco,12.1,evasao,EM_2,2014,2015
2014/2015,Alagoas,13.9,evasao,EM_2,2014,2015
2014/2015,Sergipe,13.4,evasao,EM_2,2014,2015
2014/2015,Bahia,13.5,evasao,EM_2,2014,2015
2014/2015,Minas Gerais,11.9,evasao,EM_2,2014,2015
2014/2015,Espírito Santo,11.8,evasao,EM_2,2014,2015
2014/2015,Rio de Janeiro,12.9,evasao,EM_2,2014,2015
2014/2015,São Paulo,12.7,evasao,EM_2,2014,2015
2014/2015,Paraná,10.1,evasao,EM_2,2014,2015
2014/2015,Santa Catarina,10.2,evasao,EM_2,2014,2015
2014/2015,Rio Grande do Sul,12.0,evasao,EM_2,2014,2015
2014/2015,Mato Grosso do Sul,13.1,evasao,EM_2,2014,2015
2014/2015,Mato Grosso,11.9,evasao,EM_2,2014,2015
2014/2015,Goiás,11.6,evasao,EM_2,2014,2015
2014/2015,Distrito Federal,11.3,evasao,EM_2,2014,2015
2014/2015,Brasil,6.7,evasao,EM_3,2014,2015
2014/2015,Norte,10.6,evasao,EM_3,2014,2015
2014/2015,Nordeste,7.5,evasao,EM_3,2014,2015
2014/2015,Sudeste,5.5,evasao,EM_3,2014,2015
2014/2015,Sul,6.2,evasao,EM_3,2014,2015
2014/2015,Centro-Oeste,7.2,evasao,EM_3,2014,2015
2014/2015,Rondônia,6.5,evasao,EM_3,2014,2015
2014/2015,Acre,8.2,evasao,EM_3,2014,2015
2014/2015,Amazonas,8.0,evasao,EM_3,2014,2015
2014/2015,Roraima,5.4,evasao,EM_3,2014,2015
2014/2015,Pará,14.1,evasao,EM_3,2014,2015
2014/2015,Amapá,12.3,evasao,EM_3,2014,2015
2014/2015,Tocantins,5.4,evasao,EM_3,2014,2015
2014/2015,Maranhão,8.3,evasao,EM_3,2014,2015
2014/2015,Piauí,7.9,evasao,EM_3,2014,2015
2014/2015,Ceará,6.2,evasao,EM_3,2014,2015
2014/2015,Rio Grande do Norte,10.0,evasao,EM_3,2014,2015
2014/2015,Paraíba,6.3,evasao,EM_3,2014,2015
2014/2015,Pernambuco,4.2,evasao,EM_3,2014,2015
2014/2015,Alagoas,10.2,evasao,EM_3,2014,2015
2014/2015,Sergipe,8.4,evasao,EM_3,2014,2015
2014/2015,Bahia,9.2,evasao,EM_3,2014,2015
2014/2015,Minas Gerais,7.1,evasao,EM_3,2014,2015
2014/2015,Espírito Santo,5.6,evasao,EM_3,2014,2015
2014/2015,Rio de Janeiro,5.8,evasao,EM_3,2014,2015
2014/2015,São Paulo,4.7,evasao,EM_3,2014,2015
2014/2015,Paraná,6.0,evasao,EM_3,2014,2015
2014/2015,Santa Catarina,5.7,evasao,EM_3,2014,2015
2014/2015,Rio Grande do Sul,6.6,evasao,EM_3,2014,2015
2014/2015,Mato Grosso do Sul,7.3,evasao,EM_3,2014,2015
2014/2015,Mato Grosso,10.9,evasao,EM_3,2014,2015
2014/2015,Goiás,5.8,evasao,EM_3,2014,2015
2014/2015,Distrito Federal,6.2,evasao,EM_3,2014,2015
2014/2015,Brasil,1.3,migracao_eja,Total_EF,2014,2015
2014/2015,Norte,2.0,migracao_eja,Total_EF,2014,2015
2014/2015,Nordeste,1.9,migracao_eja,Total_EF,2014,2015
2014/2015,Sudeste,0.7,migracao_eja,Total_EF,2014,2015
2014/2015,Sul,1.1,migracao_eja,Total_EF,2014,2015
2014/2015,Centro-Oeste,0.8,migracao_eja,Total_EF,2014,2015
2014/2015,Rondônia,1.8,migracao_eja,Total_EF,2014,2015
2014/2015,Acre,1.2,migracao_eja,Total_EF,2014,2015
2014/2015,Amazonas,1.6,migracao_eja,Total_EF,2014,2015
2014/2015,Roraima,0.8,migracao_eja,Total_EF,2014,2015
2014/2015,Pará,2.4,migracao_eja,Total_EF,2014,2015
2014/2015,Amapá,2.1,migracao_eja,Total_EF,2014,2015
2014/2015,Tocantins,1.0,migracao_eja,Total_EF,2014,2015
2014/2015,Maranhão,1.5,migracao_eja,Total_EF,2014,2015
2014/2015,Piauí,2.3,migracao_eja,Total_EF,2014,2015
2014/2015,Ceará,1.1,migracao_eja,Total_EF,2014,2015
2014/2015,Rio Grande do Norte,2.5,migracao_eja,Total_EF,2014,2015
2014/2015,Paraíba,2.0,migracao_eja,Total_EF,2014,2015
2014/2015,Pernambuco,2.0,migracao_eja,Total_EF,2014,2015
2014/2015,Alagoas,2.4,migracao_eja,Total_EF,2014,2015
2014/2015,Sergipe,2.6,migracao_eja,Total_EF,2014,2015
2014/2015,Bahia,2.5,migracao_eja,Total_EF,2014,2015
2014/2015,Minas Gerais,0.8,migracao_eja,Total_EF,2014,2015
2014/2015,Espírito Santo,1.6,migracao_eja,Total_EF,2014,2015
2014/2015,Rio de Janeiro,1.4,migracao_eja,Total_EF,2014,2015
2014/2015,São Paulo,0.4,migracao_eja,Total_EF,2014,2015
2014/2015,Paraná,0.6,migracao_eja,Total_EF,2014,2015
2014/2015,Santa Catarina,0.6,migracao_eja,Total_EF,2014,2015
2014/2015,Rio Grande do Sul,1.8,migracao_eja,Total_EF,2014,2015
2014/2015,Mato Grosso do Sul,1.0,migracao_eja,Total_EF,2014,2015
2014/2015,Mato Grosso,0.6,migracao_eja,Total_EF,2014,2015
2014/2015,Goiás,0.5,migracao_eja,Total_EF,2014,2015
2014/2015,Distrito Federal,1.3,migracao_eja,Total_EF,2014,2015
2014/2015,Brasil,0.3,migracao_eja,EF_AI,2014,2015
2014/2015,Norte,0.5,migracao_eja,EF_AI,2014,2015
2014/2015,Nordeste,0.5,migracao_eja,EF_AI,2014,2015
2014/2015,Sudeste,0.1,migracao_eja,EF_AI,2014,2015
2014/2015,Sul,0.1,migracao_eja,EF_AI,2014,2015
2014/2015,Centro-Oeste,0.2,migracao_eja,EF_AI,2014,2015
2014/2015,Rondônia,0.2,migracao_eja,EF_AI,2014,2015
2014/2015,Acre,0.3,migracao_eja,EF_AI,2014,2015
2014/2015,Amazonas,0.6,migracao_eja,EF_AI,2014,2015
2014/2015,Roraima,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Pará,0.5,migracao_eja,EF_AI,2014,2015
2014/2015,Amapá,0.4,migracao_eja,EF_AI,2014,2015
2014/2015,Tocantins,0.1,migracao_eja,EF_AI,2014,2015
2014/2015,Maranhão,0.3,migracao_eja,EF_AI,2014,2015
2014/2015,Piauí,0.6,migracao_eja,EF_AI,2014,2015
2014/2015,Ceará,0.2,migracao_eja,EF_AI,2014,2015
2014/2015,Rio Grande do Norte,0.8,migracao_eja,EF_AI,2014,2015
2014/2015,Paraíba,0.4,migracao_eja,EF_AI,2014,2015
2014/2015,Pernambuco,0.4,migracao_eja,EF_AI,2014,2015
2014/2015,Alagoas,0.5,migracao_eja,EF_AI,2014,2015
2014/2015,Sergipe,0.6,migracao_eja,EF_AI,2014,2015
2014/2015,Bahia,0.7,migracao_eja,EF_AI,2014,2015
2014/2015,Minas Gerais,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Espírito Santo,0.1,migracao_eja,EF_AI,2014,2015
2014/2015,Rio de Janeiro,0.3,migracao_eja,EF_AI,2014,2015
2014/2015,São Paulo,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Paraná,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Santa Catarina,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Rio Grande do Sul,0.2,migracao_eja,EF_AI,2014,2015
2014/2015,Mato Grosso do Sul,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Mato Grosso,0.1,migracao_eja,EF_AI,2014,2015
2014/2015,Goiás,0.0,migracao_eja,EF_AI,2014,2015
2014/2015,Distrito Federal,0.1,migracao_eja,EF_AI,2014,2015
2014/2015,Brasil,2.6,migracao_eja,EF_AF,2014,2015
2014/2015,Norte,4.1,migracao_eja,EF_AF,2014,2015
2014/2015,Nordeste,4.0,migracao_eja,EF_AF,2014,2015
2014/2015,Sudeste,1.5,migracao_eja,EF_AF,2014,2015
2014/2015,Sul,2.3,migracao_eja,EF_AF,2014,2015
2014/2015,Centro-Oeste,1.8,migracao_eja,EF_AF,2014,2015
2014/2015,Rondônia,4.2,migracao_eja,EF_AF,2014,2015
2014/2015,Acre,2.4,migracao_eja,EF_AF,2014,2015
2014/2015,Amazonas,3.1,migracao_eja,EF_AF,2014,2015
2014/2015,Roraima,1.9,migracao_eja,EF_AF,2014,2015
2014/2015,Pará,5.3,migracao_eja,EF_AF,2014,2015
2014/2015,Amapá,4.6,migracao_eja,EF_AF,2014,2015
2014/2015,Tocantins,2.0,migracao_eja,EF_AF,2014,2015
2014/2015,Maranhão,3.1,migracao_eja,EF_AF,2014,2015
2014/2015,Piauí,4.4,migracao_eja,EF_AF,2014,2015
2014/2015,Ceará,2.1,migracao_eja,EF_AF,2014,2015
2014/2015,Rio Grande do Norte,5.0,migracao_eja,EF_AF,2014,2015
2014/2015,Paraíba,3.7,migracao_eja,EF_AF,2014,2015
2014/2015,Pernambuco,4.1,migracao_eja,EF_AF,2014,2015
2014/2015,Alagoas,4.9,migracao_eja,EF_AF,2014,2015
2014/2015,Sergipe,5.3,migracao_eja,EF_AF,2014,2015
2014/2015,Bahia,4.9,migracao_eja,EF_AF,2014,2015
2014/2015,Minas Gerais,1.6,migracao_eja,EF_AF,2014,2015
2014/2015,Espírito Santo,3.5,migracao_eja,EF_AF,2014,2015
2014/2015,Rio de Janeiro,2.8,migracao_eja,EF_AF,2014,2015
2014/2015,São Paulo,0.8,migracao_eja,EF_AF,2014,2015
2014/2015,Paraná,1.4,migracao_eja,EF_AF,2014,2015
2014/2015,Santa Catarina,1.3,migracao_eja,EF_AF,2014,2015
2014/2015,Rio Grande do Sul,3.9,migracao_eja,EF_AF,2014,2015
2014/2015,Mato Grosso do Sul,2.2,migracao_eja,EF_AF,2014,2015
2014/2015,Mato Grosso,1.6,migracao_eja,EF_AF,2014,2015
2014/2015,Goiás,1.2,migracao_eja,EF_AF,2014,2015
2014/2015,Distrito Federal,2.9,migracao_eja,EF_AF,2014,2015
2014/2015,Brasil,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Norte,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Nordeste,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Sudeste,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Sul,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Centro-Oeste,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Rondônia,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Acre,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Amazonas,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Roraima,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Pará,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Amapá,0.2,migracao_eja,EF_1,2014,2015
2014/2015,Tocantins,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Maranhão,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Piauí,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Ceará,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Rio Grande do Norte,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Paraíba,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Pernambuco,0.1,migracao_eja,EF_1,2014,2015
2014/2015,Alagoas,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Sergipe,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Bahia,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Minas Gerais,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Espírito Santo,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Rio de Janeiro,0.0,migracao_eja,EF_1,2014,2015
2014/2015,São Paulo,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Paraná,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Santa Catarina,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Rio Grande do Sul,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Mato Grosso do Sul,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Mato Grosso,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Goiás,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Distrito Federal,0.0,migracao_eja,EF_1,2014,2015
2014/2015,Brasil,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Norte,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Nordeste,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Sudeste,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Sul,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Centro-Oeste,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Rondônia,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Acre,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Amazonas,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Roraima,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Pará,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Amapá,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Tocantins,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Maranhão,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Piauí,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Ceará,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Rio Grande do Norte,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Paraíba,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Pernambuco,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Alagoas,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Sergipe,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Bahia,0.1,migracao_eja,EF_2,2014,2015
2014/2015,Minas Gerais,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Espírito Santo,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Rio de Janeiro,0.0,migracao_eja,EF_2,2014,2015
2014/2015,São Paulo,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Paraná,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Santa Catarina,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Rio Grande do Sul,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Mato Grosso do Sul,0.0,migracao_eja,EF_2,2014,2015
2014/2015,Mato Grosso,0.1,migracao_eja,EF_2,2014,2015
